id,created_at,from_user_name,from_user_id,from_user_realname,party,region,text,Unnamed: 0,question,answer,workerid,assignment_id,status
21894117,2020-10-23 22:58:54,SenatorHassan,946549322,Sen. Maggie Hassan,Democrat,NH,Just spoke to Dr. Fauci and Dr. Collins about the latest findings on the long-term health implications for COVID-19 survivors. I'm deeply grateful for their service and will continue working with them to help keep Granite Staters and Americans safe.,2541,q_21894117,democrat,A3OZ8KF0HWSVWK,339ANSOTRLH9ORR5D7VTU7F2OEEKIY,Approved
21894117,2020-10-23 22:58:54,SenatorHassan,946549322,Sen. Maggie Hassan,Democrat,NH,Just spoke to Dr. Fauci and Dr. Collins about the latest findings on the long-term health implications for COVID-19 survivors. I'm deeply grateful for their service and will continue working with them to help keep Granite Staters and Americans safe.,2595,q_21894117,democrat,A147F5PJTHOB8A,3M0BCWMB8BBQWJ7GWBMFWV5KGVBBWK,Approved
21894117,2020-10-23 22:58:54,SenatorHassan,946549322,Sen. Maggie Hassan,Democrat,NH,Just spoke to Dr. Fauci and Dr. Collins about the latest findings on the long-term health implications for COVID-19 survivors. I'm deeply grateful for their service and will continue working with them to help keep Granite Staters and Americans safe.,2649,q_21894117,democrat,A2Q1YS118AO2BP,333U7HK6IPUX5W5138U62VZCHLPJDH,Approved
21894117,2020-10-23 22:58:54,SenatorHassan,946549322,Sen. Maggie Hassan,Democrat,NH,Just spoke to Dr. Fauci and Dr. Collins about the latest findings on the long-term health implications for COVID-19 survivors. I'm deeply grateful for their service and will continue working with them to help keep Granite Staters and Americans safe.,2474,q_21894117,democrat,A2R0YYUAWNT7UD,3X4JMASXC2OXOT6V34TUP0WGFIRB0X,Approved
21894117,2020-10-23 22:58:54,SenatorHassan,946549322,Sen. Maggie Hassan,Democrat,NH,Just spoke to Dr. Fauci and Dr. Collins about the latest findings on the long-term health implications for COVID-19 survivors. I'm deeply grateful for their service and will continue working with them to help keep Granite Staters and Americans safe.,2528,q_21894117,democrat,A2IOT3PCS9G5RK,39LNWE0K4ABNRNWH7LZV0UO0QXKIUL,Approved
21894117,2020-10-23 22:58:54,SenatorHassan,946549322,Sen. Maggie Hassan,Democrat,NH,Just spoke to Dr. Fauci and Dr. Collins about the latest findings on the long-term health implications for COVID-19 survivors. I'm deeply grateful for their service and will continue working with them to help keep Granite Staters and Americans safe.,2582,q_21894117,democrat,A3OZ8KF0HWSVWK,3PPTZCWAL6ZHUKEAQG3CQOU1JPGZQU,Approved
21894117,2020-10-23 22:58:54,SenatorHassan,946549322,Sen. Maggie Hassan,Democrat,NH,Just spoke to Dr. Fauci and Dr. Collins about the latest findings on the long-term health implications for COVID-19 survivors. I'm deeply grateful for their service and will continue working with them to help keep Granite Staters and Americans safe.,2636,q_21894117,democrat,A22KRF782ELLB0,31Z0PCVWU0UB2Q0WOP5O49CPT4B7TZ,Approved
21894117,2020-10-23 22:58:54,SenatorHassan,946549322,Sen. Maggie Hassan,Democrat,NH,Just spoke to Dr. Fauci and Dr. Collins about the latest findings on the long-term health implications for COVID-19 survivors. I'm deeply grateful for their service and will continue working with them to help keep Granite Staters and Americans safe.,2690,q_21894117,democrat,A35BY30TC8WCL4,3JMSRU9HQY9BOXJVGSJ9B1SRCC0VEU,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",2173,q_20678787,democrat,A2IOT3PCS9G5RK,3FQ5JJ5121312S2WAN8LZFBJAD1NKA,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",2227,q_20678787,democrat,A35BY30TC8WCL4,3VW04L3ZL9LCYMF7BCAJNBAJ80RXXU,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",2281,q_20678787,democrat,A3OZ8KF0HWSVWK,3OS46CRSLVE7BIQGAA0BZD0EVLL6V7,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",2335,q_20678787,democrat,A14W0AXTJ3R19V,37UQDCYH6DAQFI4LTK535R0AQWI7VK,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",2389,q_20678787,democrat,A2Q1YS118AO2BP,3OLQQLKKN842X2J1Z35Q8DHXHXQJEA,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",305,q_20678787,democrat,A2IOT3PCS9G5RK,3TXMY6UCAU34MR30Y2J4FQTGA7PQCH,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",359,q_20678787,democrat,A3OZ8KF0HWSVWK,3WEV0KO0O27Q4ZORQ23KUWQZDW0DS9,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",413,q_20678787,democrat,A22KRF782ELLB0,3TVRFO09G0UHYSYIXT7VCHFW1K5LX6,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",467,q_20678787,democrat,A3OLRWACCCCUTU,3VNXK88KKSXUT1SE8H3NJNRGLFKV9K,Approved
20678787,2020-09-03 21:47:10,CoryBooker,15808765,Cory Booker,Democrat,NJ,"The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every last vote is counted in November.",521,q_20678787,republican,A2ELXYKRPPGRPB,31LM9EDVO176R8WES289Y0B6VH0NJW,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,2470,q_21672506,democrat,A2IOT3PCS9G5RK,3N2BF7Y2V694IKGOS1QO986RD6DHMQ,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,2524,q_21672506,democrat,A35BY30TC8WCL4,3UXUOQ9OKUC6NU1NIPE794MX5M5A7A,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,2578,q_21672506,democrat,A3OZ8KF0HWSVWK,339ANSOTRLH9ORR5D7VTU7F2OEEKIY,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,2632,q_21672506,democrat,A147F5PJTHOB8A,3M0BCWMB8BBQWJ7GWBMFWV5KGVBBWK,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,2686,q_21672506,republican,A2Q1YS118AO2BP,333U7HK6IPUX5W5138U62VZCHLPJDH,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,1362,q_21672506,democrat,A2IOT3PCS9G5RK,3L4D84MILF7EHCA3P4DWTGEA94AHJY,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,1416,q_21672506,democrat,A22KRF782ELLB0,3NS0A6KXCKNQHVKWNKY0WAQZD3IGZT,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,1470,q_21672506,democrat,A2R0YYUAWNT7UD,3EICBYG64KBN04ZN3CZVIPHUWDEJC2,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,1524,q_21672506,democrat,A3OZ8KF0HWSVWK,3QFUFYSY9EU40Y0CR72SKTDEBTG4F7,Approved
21672506,2020-10-15 14:01:12,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,Your daily reminder to request a mail-in ballot. There are only 15 days left to request one in Illinois!,1578,q_21672506,democrat,A35BY30TC8WCL4,32KTQ2V7RTUB3EY5UP2WWR83UM7M9T,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",1909,q_21453395,democrat,A35BY30TC8WCL4,3HUTX6F6VA2O3XYIMW2UE8PUJNGO20,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",1963,q_21453395,democrat,A3OZ8KF0HWSVWK,3YDGXNSEOF9VLJQPJTWMA1WSOWH48I,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",2017,q_21453395,democrat,A3OLRWACCCCUTU,3F6HPJW4JTFW867KDIT4V22GMP12WC,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",2071,q_21453395,democrat,A31Z5TPD8QKE26,3ZPBJO59K5G1EQABF8RLQIJX4SDHD0,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",2125,q_21453395,democrat,AR1IWBDA7MC86,3M0NZ3JDPHDS1YVC6OF9SDZAN205ZC,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",2198,q_21453395,democrat,A2IOT3PCS9G5RK,3P59JYT761Z4GP3QIDOT8IVHIND2T0,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",2252,q_21453395,democrat,A22KRF782ELLB0,3H7XDTSHKS6MN0FRCXETX6WHW02WG5,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",2306,q_21453395,democrat,A2R0YYUAWNT7UD,3KYQYYSHYBMB67WYJLMBARGYG6TDO6,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",2360,q_21453395,democrat,A3OZ8KF0HWSVWK,3S3AMIZX3AKAXIZVTGDKFRMHRTCDCD,Approved
21453395,2020-10-06 20:50:36,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"PA: The Administration's attacks on health care is unacceptable &amp; we must be vigilant in our efforts to combat this. To do that, I need your help. Please record a short video on what the ACA means to you and send with your name and location to MyACAStory@Casey.Senate.Gov by 10/12",2414,q_21453395,democrat,A4W9APAHFWVLO,352YTHGROBSOEURIMXQSNEPRR8SH4H,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",1125,q_21234624,democrat,A2IOT3PCS9G5RK,3DR23U6WELTWB5F6BXJUAJ46FYLETC,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",1179,q_21234624,democrat,A35BY30TC8WCL4,3ZDAD0O1THS5H56N629MY8PDV4WXT4,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",1233,q_21234624,democrat,A3OZ8KF0HWSVWK,39GAF6DQW7FC4WPJ44OU4H9XNABV14,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",1287,q_21234624,democrat,A31Z5TPD8QKE26,3JZQSN0I36PKCETWM84TTIAH15DGF8,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",1341,q_21234624,democrat,A22KRF782ELLB0,3S3AMIZX3AKAXIZVTGDKFRMHR1DDCU,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",2456,q_21234624,democrat,A2R0YYUAWNT7UD,3X4JMASXC2OXOT6V34TUP0WGFIRB0X,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",2510,q_21234624,democrat,A2IOT3PCS9G5RK,39LNWE0K4ABNRNWH7LZV0UO0QXKIUL,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",2564,q_21234624,democrat,A3OZ8KF0HWSVWK,3PPTZCWAL6ZHUKEAQG3CQOU1JPGZQU,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",2618,q_21234624,republican,A22KRF782ELLB0,31Z0PCVWU0UB2Q0WOP5O49CPT4B7TZ,Approved
21234624,2020-09-28 01:00:49,brianschatz,47747074,Brian Schatz,Democrat,HI,"UPDATE: We are at around 270k  so we only need 40 more 750 dollar donations or 400 more 75 dollar donations or 4,000 more 7.5 dollar donations however you guys wanna do this.",2672,q_21234624,democrat,A35BY30TC8WCL4,3JMSRU9HQY9BOXJVGSJ9B1SRCC0VEU,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",2450,q_21271309,democrat,A2IOT3PCS9G5RK,3N2BF7Y2V694IKGOS1QO986RD6DHMQ,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",2504,q_21271309,democrat,A35BY30TC8WCL4,3UXUOQ9OKUC6NU1NIPE794MX5M5A7A,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",2558,q_21271309,democrat,A3OZ8KF0HWSVWK,339ANSOTRLH9ORR5D7VTU7F2OEEKIY,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",2612,q_21271309,democrat,A147F5PJTHOB8A,3M0BCWMB8BBQWJ7GWBMFWV5KGVBBWK,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",2666,q_21271309,republican,A2Q1YS118AO2BP,333U7HK6IPUX5W5138U62VZCHLPJDH,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",560,q_21271309,democrat,A2IOT3PCS9G5RK,3PW9OPU9P6Z375RHGU4J2CCMQ4P21U,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",614,q_21271309,democrat,A22KRF782ELLB0,3VHHR074HJWNJDSRFG3XII28ZQL7LQ,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",668,q_21271309,democrat,A3CAF7LTD3ORSG,3BDCF01OGD96YXOS2PTXVVM53PTYLH,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",722,q_21271309,democrat,A35BY30TC8WCL4,34HJIJKLPLBTWVM2RM7W2FG0ZN34VU,Approved
21271309,2020-09-29 15:00:22,maziehirono,92186819,Senator Mazie Hirono,Democrat,HI,"On #NationalCoffeeDay I want to recognize all of the hard working coffee growers in Hawaii that supply high quality coffee to consumers across the globe.

These growers, like so many others, have suffered due to COVID-19 and are finally able to get some relief from USDA’s CFAP-2.",776,q_21271309,democrat,A3OZ8KF0HWSVWK,3DBQWDE4YMDYK9HT304FXQS1DGWN51,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",275,q_21252557,democrat,A2GM5BW75YCKKW,337RC3OW0LHPU3TNXE6DOWIBLGZVLT,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",329,q_21252557,democrat,A18PC9QU8N3DXS,3IQ1VMJRY9ZA1DPGXMCRN0D30CM9AE,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",383,q_21252557,democrat,A35BY30TC8WCL4,379J5II414V8SS712OH3OSUPLL6ELG,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",437,q_21252557,democrat,A3OZ8KF0HWSVWK,3Q5C1WP232GV62A4YD6H0JFYAMB155,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",491,q_21252557,democrat,A22KRF782ELLB0,3KWTYT087GI8W9E8RNO0KYOC8SLL50,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",2213,q_21252557,democrat,A2IOT3PCS9G5RK,3P59JYT761Z4GP3QIDOT8IVHIND2T0,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",2267,q_21252557,democrat,A22KRF782ELLB0,3H7XDTSHKS6MN0FRCXETX6WHW02WG5,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",2321,q_21252557,democrat,A2R0YYUAWNT7UD,3KYQYYSHYBMB67WYJLMBARGYG6TDO6,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",2375,q_21252557,democrat,A3OZ8KF0HWSVWK,3S3AMIZX3AKAXIZVTGDKFRMHRTCDCD,Approved
21252557,2020-09-28 18:44:52,KamalaHarris,30354991,Kamala Harris,Democrat,CA,"When Justice Ginsburg passed away, not only did we lose a giant from the Court, but from American life. Few people in our history have done more to change more lives than she did as a lawyer, an advocate, and a Supreme Court Justice.

She was an inspiration for each of us.",2429,q_21252557,democrat,A4W9APAHFWVLO,352YTHGROBSOEURIMXQSNEPRR8SH4H,Approved
21427039,2020-10-06 00:40:59,SenJeffMerkley,29201047,Senator Jeff Merkley,Democrat,OR,"We’ve seen a super spreader event at the White House. We don’t need another one next week at the Senate. The Supreme Court confirmation process should be delayed until science—not politics—says it’s safe. If we are to act, let it FINALLY be on COVID relief.",1111,q_21427039,democrat,A2IOT3PCS9G5RK,3DR23U6WELTWB5F6BXJUAJ46FYLETC,Approved
21427039,2020-10-06 00:40:59,SenJeffMerkley,29201047,Senator Jeff Merkley,Democrat,OR,"We’ve seen a super spreader event at the White House. We don’t need another one next week at the Senate. The Supreme Court confirmation process should be delayed until science—not politics—says it’s safe. If we are to act, let it FINALLY be on COVID relief.",1165,q_21427039,democrat,A35BY30TC8WCL4,3ZDAD0O1THS5H56N629MY8PDV4WXT4,Approved
21427039,2020-10-06 00:40:59,SenJeffMerkley,29201047,Senator Jeff Merkley,Democrat,OR,"We’ve seen a super spreader event at the White House. We don’t need another one next week at the Senate. The Supreme Court confirmation process should be delayed until science—not politics—says it’s safe. If we are to act, let it FINALLY be on COVID relief.",1219,q_21427039,democrat,A3OZ8KF0HWSVWK,39GAF6DQW7FC4WPJ44OU4H9XNABV14,Approved
21427039,2020-10-06 00:40:59,SenJeffMerkley,29201047,Senator Jeff Merkley,Democrat,OR,"We’ve seen a super spreader event at the White House. We don’t need another one next week at the Senate. The Supreme Court confirmation process should be delayed until science—not politics—says it’s safe. If we are to act, let it FINALLY be on COVID relief.",1273,q_21427039,democrat,A31Z5TPD8QKE26,3JZQSN0I36PKCETWM84TTIAH15DGF8,Approved
21427039,2020-10-06 00:40:59,SenJeffMerkley,29201047,Senator Jeff Merkley,Democrat,OR,"We’ve seen a super spreader event at the White House. We don’t need another one next week at the Senate. The Supreme Court confirmation process should be delayed until science—not politics—says it’s safe. If we are to act, let it FINALLY be on COVID relief.",1327,q_21427039,democrat,A22KRF782ELLB0,3S3AMIZX3AKAXIZVTGDKFRMHR1DDCU,Approved
21427039,2020-10-06 00:40:59,SenJeffMerkley,29201047,Senator Jeff Merkley,Democrat,OR,"We’ve seen a super spreader event at the White House. We don’t need another one next week at the Senate. The Supreme Court confirmation process should be delayed until science—not politics—says it’s safe. If we are to act, let it FINALLY be on COVID relief.",2464,q_21427039,democrat,A2R0YYUAWNT7UD,3X4JMASXC2OXOT6V34TUP0WGFIRB0X,Approved
21427039,2020-10-06 00:40:59,SenJeffMerkley,29201047,Senator Jeff Merkley,Democrat,OR,"We’ve seen a super spreader event at the White House. We don’t need another one next week at the Senate. The Supreme Court confirmation process should be delayed until science—not politics—says it’s safe. If we are to act, let it FINALLY be on COVID relief.",2518,q_21427039,democrat,A2IOT3PCS9G5RK,39LNWE0K4ABNRNWH7LZV0UO0QXKIUL,Approved
21427039,2020-10-06 00:40:59,SenJeffMerkley,29201047,Senator Jeff Merkley,Democrat,OR,"We’ve seen a super spreader event at the White House. We don’t need another one next week at the Senate. The Supreme Court confirmation process should be delayed until science—not politics—says it’s safe. If we are to act, let it FINALLY be on COVID relief.",2572,q_21427039,democrat,A3OZ8KF0HWSVWK,3PPTZCWAL6ZHUKEAQG3CQOU1JPGZQU,Approved
